"Line Probe: Centroid[Z] (m)","Line Probe: Velocity: Magnitude (m/s)"
0.15612476326314492,0.03018450726512568
0.15623496251772548,0.07365870329661452
0.15640024459079233,0.1443557568544188
0.15640024459079233,0.1443557568544188
0.15664812933373032,0.20932850824883184
0.15664812933373032,0.20932850824883184
0.15664812933373032,0.20932850824883184
0.15720254154205762,0.26970730822708744
0.15720254154205762,0.26970730822708744
0.15720254154205762,0.26970730822708744
0.15720254154205762,0.26970730822708744
0.15720254154205762,0.26970730822708744
0.15720254154205762,0.26970730822708744
0.15720254154205762,0.26970730822708744
0.15720254154205762,0.26970730822708744
0.15720254154205762,0.26970730822708744
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.15841523513060515,0.3168388940323212
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.16018188174665407,0.38374973682459934
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.1621093075515632,0.41341876911805187
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.16413485797470545,0.4643385045066292
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.166176347615836,0.49012059601303176
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.16822310186306144,0.5818132357431521
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17025920392639435,0.6037499469301096
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17229540698188275,0.6668484982654255
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17433349037474197,0.7087581407213338
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17636361684160842,0.7355035665949404
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.17839402385243247,0.7615505297943976
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.1803926549522725,0.7565667005347213
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.18240297740285297,0.7525643204321647
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1846384868728548,0.7211681047540053
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.1867215753653861,0.6958326284291749
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.18823805275995018,0.6687017011520322
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19063648993394058,0.6434195110748949
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19310989660066175,0.6474031630965331
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19541467610505164,0.7065905585156453
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.19756005991603945,0.8121278370745936
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
0.20014051121558518,0.9590611066809008
