"Pressure (Pa)","X (m)","Y (m)","Z (m)"
-0.11531410900247133,0.1160657341503761,0,0.12594648994471166
-0.12304711358541541,0.10749553941831083,0,0.11922253188310529
-0.13158801314129304,0.099425555695015669,0,0.1119203048637829
-0.14082862163167614,0.091811796774640159,0,0.10399323027349679
-0.14982907689252539,0.084760227143261646,0,0.095531636211281024
-0.15804662525820593,0.078329742084450954,0,0.08660076042928079
-0.16438736563536449,0.072541857315069569,0,0.07723430012600252
-0.16907044650571948,0.067443803273276759,0,0.067514977434614584
-0.16927152268206441,0.063067934607081808,0,0.057528447022651336
-0.16435449253009485,0.059409807252642076,0,0.047281161366906736
-0.15210917693687706,0.056456659079601415,0,0.036726386608872542
-0.13042230019508058,0.054246554564115382,0,0.025970516738492266
-0.088572335892287982,0.052802247281182657,0,0.015111727815267508
-0.010042344109204713,0.052120479536126835,0,0.0038493705092926449
0.062184578199980425,0.051970213164949819,0,-0.0083434553356130058
0.10719010413211703,0.051970293052156634,0,-0.021542284770356745
0.13418292292887737,0.051970423141451602,0,-0.035366933642847098
0.15081129462117074,0.051970330578340274,0,-0.049522729999748355
0.16140913433469989,0.051970230962856905,0,-0.063876813608333957
0.16843010639027506,0.051970202724394385,0,-0.07834534944993525
0.17328591196774187,0.051970196043043676,0,-0.092881549433313448
0.17686261659874677,0.051970341658961347,0,-0.10745764583384679
0.17959699098250176,0.051970480152354018,0,-0.12205685114587798
0.18186385902207422,0.0519704675327574,0,-0.13666954399105319
0.18379200598476467,0.051970471251967409,0,-0.15129002967702146
0.18556036879438786,0.051970472565772668,0,-0.16591523734224234
0.18720505586296693,0.051970472015858644,0,-0.1805432013649319
0.18877150195840273,0.051970469719156934,0,-0.19517294075843789
0.36214738994425044,-0.013259575244046761,0,0.1361778944938869
0.35829996732204,-0.022283241705653919,-0,0.12028801830459468
0.35383031659347675,-0.030194719296311186,-0,0.10374078835259737
0.34828423944476922,-0.036927815502362099,-0,0.086657492027039887
0.34118244291240596,-0.042418314917719198,-0,0.069212975481195496
0.33147487993437025,-0.046661925779817953,-0,0.051448592076227852
0.31725761124431134,-0.04965067775017544,-0,0.033403312568653733
0.29488878313485228,-0.051353680032754111,-0,0.015522240005857686
0.2620825709049554,-0.051925793629799384,-0,-0.0015287751767803139
0.22824176185871825,-0.051970351121103313,-0,-0.017595146020939565
0.20911140682323343,-0.051970326733960487,-0,-0.033037272356504353
0.19684947368560876,-0.051970352877930295,-0,-0.048152113269707295
0.18994329758369,-0.051970246663576219,-0,-0.063069177446573046
0.18612870308690704,-0.051970308547282629,-0,-0.077867427599039002
0.18423224303275607,-0.051970436964681413,-0,-0.092595923761606969
0.18359599751208602,-0.051970355034922394,-0,-0.10728710355711722
0.18385340002443168,-0.051970233218059353,-0,-0.12195410742489693
0.18448860002585027,-0.051970356035375496,-0,-0.13660864462981104
0.1853650480481441,-0.051970409765910108,-0,-0.15125480065090743
0.1865931598328962,-0.051970271549766314,-0,-0.16589086176425558
0.18782473743587846,-0.051970206182446591,-0,-0.1805307997783473
0.19633658918328134,-0.051970431644830617,0,-0.26833633062441498
0.18911809595374721,-0.051970234133609301,-0,-0.19516971301919445
0.19488851474039623,-0.051970320855046367,0,-0.25370352819083702
0.19057606883412156,-0.051970365961352044,-0,-0.20980055322805946
0.19341528048073167,-0.051970262567314046,0,-0.23906963385514968
0.19199066202420442,-0.051970399013923654,0,-0.22443426964347279
0.11312126176540015,0.41780174823365029,0,0.15602949982283038
0.11734085126947166,0.40316940709293214,0,0.1560295243492999
0.12187592516831157,0.38853721800530416,0,0.15602952168986711
0.12675926776557608,0.37390510754142864,0,0.15602952080353893
0.13196391210015221,0.35927288294273435,0,0.15602952167451478
0.13734955680184929,0.34464052565503489,0,0.15602952469491199
0.14269586102275819,0.33000774408423422,0,0.15602951128069042
0.14754599143575989,0.31537440336615774,0,0.15602965117041945
0.091581185365721338,0.47633657750872477,0,0.25997042699280415
0.15093892384379473,0.30074063235369453,0,0.1560298030405563
0.09272320302912325,0.46170395173060563,-0,0.25997031596558406
0.14922875468907471,0.28610650074699573,0,0.15602980768144561
0.093720289255905406,0.44707034904307358,-0,0.25997025771478732
0.13562204216227544,0.27147197387627142,0,0.15602981500449847
0.094420135058369895,0.43243549152413285,-0,0.25997039392764709
0.10464998600565861,0.25683722269035281,0,0.15602981438796348
0.095038503213793785,0.41780264279411439,-0,0.25997036014202096
0.064889353952700513,0.24220262767591316,0,0.15602981408543379
0.095620543864419108,0.40317321481811597,-0,0.25997022884071785
0.040666300375315607,0.22756802306577684,0,0.15602981177977529
0.095930812114486896,0.38853673179544157,-0,0.25997020074766064
0.024447534108063024,0.21305507092309839,0,0.15602169423782741
0.096292359036359715,0.37390093303572858,-0,0.25997026781538368
-0.0048429894283358093,0.1993077713370342,0,0.15564658884830906
0.096879764498705764,0.35927187952143369,-0,0.25997040490652767
-0.030812125680888095,0.18704029854024504,0,0.15450498519629399
0.097633670162100422,0.34463757839111792,-0,0.2599703440103931
-0.051292387107797328,0.17591896985897226,0,0.15259467493848283
0.099054346828992543,0.33000314118921403,-0,0.25997023053584806
-0.067122010217402966,0.16524864348426077,0,0.14995671256864679
0.10133014000588537,0.31537035504885186,-0,0.2599703621447243
-0.079815985597274555,0.15485448990690837,0,0.1465958893577084
0.10487592228234428,0.30073644105148956,-0,0.25997039971077651
-0.10749553439402731,0.12516240947041085,0,0.13210611270985939
-0.090413011068574758,0.14465760987922172,0,0.14248338185171844
0.1106949967626502,0.28610626433293396,-0,0.25997026775362542
-0.099386388791188843,0.13470981476542809,0,0.13763125846552954
0.11965220545380686,0.27147070557853026,-0,0.25997033678025766
0.13319794327929627,0.25683471392190638,-0,0.25997043323479796
0.15385645892959485,0.24220593640903951,-0,0.2599704396057837
0.18714960476818321,0.22757370359934498,-0,0.25997045644718564
0.2404182649250439,0.21281524023908469,-0,0.25996327859698765
0.29112102073494595,0.19731453388275033,-0,0.25962386792377212
0.32362069737406479,0.18044382237570344,-0,0.25835239670124355
0.3652816904923008,-0.0031654234912636987,0,0.15135935447372756
0.34448672670272046,0.16266206713434506,-0,0.25582247788042067
0.36788711603149815,0.0079759318454200052,0,0.16580173126093217
0.35680281580248385,0.14480979857366261,-0,0.25200453177745413
0.37008084236135702,0.020098740561396197,0,0.17942501941640376
0.36442758807954939,0.12720706555234684,-0,0.24692407948385989
0.37176572125033486,0.033162021095603351,0,0.192175006828708
0.36907153790972741,0.11007045136171001,-0,0.24064570474193459
0.37271592322693448,0.047175643032313933,0,0.20404278181172095
0.37157135076290781,0.093484488288877898,-0,0.23320851670262163
0.37309752992071965,0.06198044832878577,0,0.21488979340695491
0.37290050091046778,0.077429023693754928,0,0.22461371468221503
0.31129276746379458,-0.051969912328466879,0,-0.99634367182048744
0.27499215280540068,-0.051970299090178182,0,-0.98536734438427254
0.27378596402837735,-0.051970390339019595,0,-0.97073091919804988
0.27269073091946022,-0.051970415968286235,0,-0.95610068022221806
0.27000988482474381,-0.05197040061480817,0,-0.94146856381076582
0.26801159041669942,-0.051970265236091565,0,-0.92683251063442551
0.31177986444226213,0.051969933117596324,0,-0.99634183447822644
0.2665755167475134,-0.051970306689706591,0,-0.91219905183227479
0.27419006128056711,0.051970228436620497,-0,-0.98536659676081895
0.26509722974569017,-0.051970428506707765,0,-0.89756767634041879
0.27366972382115917,0.051970228998456547,-0,-0.9707324735090439
0.26346079905575076,-0.051970313509743599,0,-0.88293453565096636
0.2731701363289174,0.051970230558967608,-0,-0.95609841490609004
0.26157913628138818,-0.051970264209522506,0,-0.86830049420315192
0.27052193795379048,0.051970235139915541,-0,-0.94146451452135771
0.25965475934915566,-0.051970405320551714,0,-0.85366628743318884
0.2682809053488604,0.051970239473021401,-0,-0.92683069689224484
0.25787750510512425,-0.051970360858964768,0,-0.8390334990781706
0.26671633154542723,0.051970233247386324,-0,-0.91219580628059949
0.25608327895393168,-0.05197024671999069,0,-0.82440338478170228
0.26502410342402194,0.051970299059972386,-0,-0.89756410002305809
0.25448993907181489,-0.051970222303956093,0,-0.80976669305651949
0.26319226871956874,0.051970384899662256,-0,-0.88293277574269791
0.25288502363128534,-0.051970273300549041,0,-0.795131214549615
0.26129600780224016,0.051970391782944422,-0,-0.86829886445152682
0.25120853921615999,-0.051970410161631585,0,-0.7805027375242175
0.25947137355134564,0.051970388256671926,-0,-0.85366602055197327
0.24965356762243668,-0.051970350250585433,0,-0.76586809500866226
0.25778382293694629,0.051970388371228221,-0,-0.83903306036187275
0.24805015778054224,-0.051970239993122086,0,-0.751233284532975
0.25618294946949649,0.051970383177648904,-0,-0.82440015172952652
0.24639683671579615,-0.051970367268653159,0,-0.73660125968616341
0.25456496999074196,0.051970377429133338,-0,-0.80976718932170111
0.2448032198015801,-0.051970396359254975,0,-0.72196741923616203
0.2529472307406252,0.051970374574248052,-0,-0.79513415643359786
0.24316919903481818,-0.051970253492311297,0,-0.70733577786950463
0.25132239177966603,0.051970367401838261,-0,-0.7805006883619503
0.24153605092423655,-0.051970320920204677,0,-0.69270114746716638
0.24968888480303295,0.051970334365804366,-0,-0.76586769508473873
0.23995395291374944,-0.051970437800257487,0,-0.67806728819628015
0.24804724334530723,0.051970311741779032,-0,-0.751234636351372
0.23826905792758041,-0.051970337271840403,0,-0.66343754464513283
0.24643710541616243,0.051970316461528346,-0,-0.73660096782133544
0.23661800831677202,-0.051970281808908475,0,-0.64880200760385676
0.2351036315813736,-0.051970265621272764,0,-0.63416554370432432
0.24481481080249343,0.051970318861515825,-0,-0.72196761196006287
0.2431744835553715,0.051970322733568594,-0,-0.70733432920167461
0.24155188475251443,0.051970328149111497,-0,-0.69270113982256132
0.23991315421136905,0.05197033292460089,-0,-0.67806798463584095
0.23019821837373167,0.05197026643047957,0,-0.59026981707399206
0.23825507228614343,0.051970338038645383,-0,-0.66343490435930796
0.23179916169091352,0.051970280290195153,0,-0.60490330750876875
0.23663291010962711,0.051970343172727182,-0,-0.6488016155298949
0.23340715369693213,0.051970299047180243,0,-0.6195365370868825
0.23502786185822289,0.051970330641473356,0,-0.63416893325543644
0.19781926988069964,-0.051970306794008957,0,-0.28296826649922913
0.19933946267019187,-0.051970275105459873,-0,-0.29760225575801602
0.20078775206855426,-0.051970411994027042,-0,-0.31223780803549828
0.20227597157934782,-0.051970350719082917,-0,-0.32686965113103439
0.20387251541082782,-0.051970319096096666,-0,-0.34150041686273469
0.20526125476921372,-0.05197027645587772,-0,-0.35613746726837714
0.2068213590765331,-0.051970259762706666,-0,-0.37077195583407418
0.20834248379676673,-0.051970419936666859,-0,-0.38540135609201265
0.20985504647468081,-0.051970343856258948,-0,-0.40003549154555951
0.2114199522954695,-0.05197024362696525,-0,-0.41466942325563805
0.21292770108335679,-0.051970377769725518,-0,-0.42930253258832912
0.21443302253096749,-0.051970390379637632,-0,-0.44393656853191898
0.21604459408974086,-0.051970251547096002,-0,-0.45856703407823418
0.21757109545208897,-0.051970331164712141,-0,-0.47320229162992883
0.21906626922167882,-0.051970413061246119,-0,-0.48783784706983735
0.22073317152992006,-0.051970422194509064,-0,-0.50246683326832009
0.2222736966365923,-0.051970376156143666,-0,-0.51710100223198885
0.22380902211734177,-0.051970248926982328,-0,-0.53173692709129727
0.22543364160305027,-0.051970340080319977,-0,-0.54636896585610217
0.19033727350016608,0.051970494590388119,0,-0.20980383321589829
0.2269800307083816,-0.051970419339227969,-0,-0.56100133863520707
0.19182583539899098,0.051970490134794628,0,-0.22443525599908842
0.22859131934343593,-0.051970281023500015,-0,-0.5756342145470541
0.19332608920576563,0.051970348262083951,0,-0.23906713552518133
0.23024263670935316,-0.051970293375644933,-0,-0.59026870594901815
0.19483690991930655,0.051970220353237589,0,-0.25370033155727612
0.23178420343307754,-0.051970424804226881,-0,-0.60490293618178481
0.19632643231312699,0.051970201896018933,0,-0.2683344536146357
0.23341501311615614,-0.051970330078883561,-0,-0.61953414469668677
0.19779600898700719,0.05197019885760408,0,-0.28296868740783643
0.19928735217257693,0.051970198525722155,0,-0.29760305198762438
0.20080638085780536,0.051970199875359085,0,-0.31223741626502921
0.20230262914445593,0.05197020131994666,0,-0.32687171324136188
0.20378755279615193,0.051970209297134307,0,-0.34150609089059614
0.20530440861739477,0.051970211385267751,0,-0.35613982673173239
0.20682557689145864,0.051970340027132619,0,-0.37077287293923999
0.20831086241623994,0.051970453670998118,0,-0.38540606587266912
0.20987430825577541,0.051970434193414884,0,-0.40003902748415821
0.21139940388136833,0.05197043340625318,0,-0.41467163957977249
0.21291864910541022,0.051970428465690235,0,-0.42930416507675828
0.21446678572903796,0.051970424551320116,0,-0.44393674309622289
0.21601214911586866,0.051970421932845658,0,-0.4585694130663851
0.21756177856393458,0.051970411992736873,0,-0.47320242160564185
0.21912578887830872,0.051970400984628726,0,-0.4878349411266229
0.2206815929371698,0.051970300908097372,0,-0.5024672441548943
0.22227141329012964,0.051970236158989547,0,-0.51710093740163621
0.22382639917025485,0.05197026792145612,0,-0.53173506508320512
0.22541661495586629,0.051970268730343043,0,-0.54636883418465421
0.2269830073195383,0.051970272140405741,0,-0.56100252480459489
0.22857030268556836,0.051970264884783124,0,-0.57563620851056352
0.057763028042270022,0.78363620691413538,0,0.15602973308035339
0.059514921199462806,0.7690025234186364,0,0.15602972574439083
0.061262555877138386,0.75436883303653335,0,0.15602972907240825
0.06303148481280503,0.7397350641100815,0,0.15602972979600321
0.06479419505449896,0.72510093654611274,0,0.15602976146740327
0.066593535897799122,0.71046724333042977,0,0.15602969662270852
0.068378918277030881,0.69583494044107197,0,0.1560295964455885
0.0702011759356959,0.68120242114552454,0,0.1560295853298011
0.072019193463486481,0.66656941281981208,0,0.15602957527757944
0.073864406430616689,0.65193674318070016,0,0.15602957254276162
0.07573483859709583,0.63730416557159519,0,0.15602956850793334
0.077601055188456516,0.62267164055318069,0,0.15602956344271959
0.079510791223786778,0.60803902849273794,0,0.15602956252632066
0.053920066519170008,0.81290293755962706,0,0.25997042292696193
0.081473972062398897,0.59340606595570455,0,0.15602954292048626
0.055548240515501585,0.79826870724034737,-0,0.25997029142149597
0.083429685990799862,0.57877286975847908,0,0.1560296564334463
0.057218679531850274,0.78363421616051721,-0,0.25997027899137271
0.085477191593578444,0.56413981873290864,0,0.15602978493779673
0.05877839087606284,0.76900134018828736,-0,0.25997041722404235
0.10928782822596224,0.43243402663178993,0,0.15602950456112608
0.087561696660561406,0.54950607640427074,0,0.15602978688346708
0.060373477876972392,0.75436896716225343,-0,0.25997033788521379
0.10578592838306196,0.4470664110441423,-0,0.1560296467202798
0.089712711332197131,0.53487168700129928,0,0.15602979471252162
0.062071806808090782,0.73973692872315611,-0,0.25997024663501811
0.10256390541881116,0.46169990632006502,-0,0.15602977489354247
0.091968512148808954,0.52023736932887643,0,0.15602979600561306
0.06362890884658165,0.72510100382592291,-0,0.25997037376965626
0.099612898167699832,0.47633420524570164,-0,0.15602979351477031
0.094375866509077713,0.50560296920377545,0,0.15602979719956955
0.065279437218490735,0.71046683419700885,-0,0.25997041972517121
0.09691272149905697,0.49096854330273099,0,0.15602979671038764
0.067108572553152196,0.6958378471947948,-0,0.25997041048682379
0.068759318981481785,0.68120229128883314,-0,0.25997032847817336
0.070474294780848948,0.6665670340315033,-0,0.25997024875887609
0.072221791435473789,0.65193656853044968,-0,0.25997038748132034
0.073922313854820898,0.63730253223068967,-0,0.25997037474993123
0.075693420442825218,0.6226694229001889,-0,0.25997024048504724
0.077446734920651086,0.60803549186128181,-0,0.25997034058988172
0.079135494294101105,0.59340135748128475,-0,0.25997041654363295
0.080919233980168981,0.57877195944497617,-0,0.25997025623409742
0.082665027479395414,0.5641374757164701,-0,0.25997027276898649
0.08419432514727497,0.54950043186240016,-0,0.25997031527370007
0.085927764582342803,0.5348696770199235,-0,0.25997034676501141
0.087448919944837888,0.52023785321123628,-0,0.25997040784082887
0.088947257352604919,0.50560233692642376,-0,0.25997027078939305
0.090358414296966796,0.49096841017819093,-0,0.25997030236704677
0.05598165274085358,0.79826981516474027,0,0.15602973161065631
0.054229553972426056,0.81290330519729515,-0,0.15602971782287181
0.052475345950868876,0.82753653451895604,-0,0.15602969914075127
0.050694174434892693,0.84216893161046058,-0,0.15602966761196116
0.048921250547243063,0.85680161472321203,-0,0.15602965514178407
0.047134613765570724,0.87143490319385541,-0,0.15602966034419077
0.04531180319285999,0.88606798310830315,-0,0.15602966552521874
0.043499552124679972,0.90070113796394291,-0,0.15602967036552218
0.041693179622991079,0.91533432705832429,-0,0.1560296758434091
0.052293769869331742,0.82753414637854528,0,0.25997032828272165
0.03985319919264195,0.92996760958880686,-0,0.15602967977506199
0.05054368643618485,0.84216554499596241,0,0.2599702638849582
0.038006981523566019,0.94460096527833781,-0,0.1560296822319201
0.048952806930925089,0.85680200919076532,0,0.25997028013992907
0.036165384733098382,0.95923463369414774,-0,0.15602968700625564
0.047197790354498281,0.87143754687562347,0,0.25997033568033717
0.034299500293945066,0.97386769231587034,-0,0.15602966443458868
0.045337963880739303,0.88606729060530287,0,0.25997043626757582
0.032432865307028262,0.98850068551609538,-0,0.15602963144587073
0.043660766480841419,0.90070115007026574,0,0.25997031944571702
0.03057177496085502,1.0031341535382663,-0,0.15602962431699691
0.041904616972726419,0.91533578028845275,0,0.25997025207678803
0.028705977462370597,1.0177671863314313,-0,0.15602962150457769
0.040061174189662589,0.92996742166967206,0,0.25997039499967228
0.026824162426728974,1.0324001486267886,-0,0.15602961579660918
0.038334323393833108,0.94460126228626806,0,0.25997036596509382
0.024962984390046364,1.0470330571302986,-0,0.15602961064220872
0.036552982631402983,0.95923328708308997,0,0.25997023873955255
0.023095496280899502,1.0616660171755035,-0,0.15602961079461969
0.034730988684788792,0.97386809752118819,0,0.25997034904542937
0.021193206773376532,1.0762988609289281,-0,0.15602960730505427
0.032990058725449176,0.98850274024121954,0,0.25997040900923724
0.019300879696268019,1.0909327721246858,-0,0.15602961422411987
0.03115599893153603,1.0031312173211111,0,0.25997027219506574
0.017426456807526115,1.1055640966961131,-0,0.15602970009866474
0.0293763941859689,1.0177666961192435,0,0.25997022123737779
0.015475895229247562,1.1201958032256751,-0,0.15602976594536605
0.027675650052500726,1.0324033880866901,0,0.2599702456975912
0.013502079796275209,1.1348306937116481,-0,0.15602975975298572
0.025816735390890595,1.0470335022788197,0,0.25997035988035244
0.011436609946133026,1.1494645111878583,-0,0.15602976411832239
0.024069614728267113,1.061666290814451,0,0.25997040437737895
0.0091272888613527555,1.1640984114377855,-0,0.1560297687303307
