"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual"
39.0,0.033968633618588304,0.03432968413377769,0.7274086751635449,0.007747442343049697
40.0,0.033380218136332684,0.03392399054446652,0.7269203284762643,0.0073812783759059876
41.0,0.03297400472614374,0.033531059818276504,0.7267958012587239,0.007048548772002288
42.0,0.03253519784928193,0.03317229605726071,0.7265230405736466,0.006723411289815413
43.0,0.032131646535870195,0.03283999838688869,0.7265069810196717,0.00640728692368046
44.0,0.03143013634044625,0.03254205881634373,0.7260220464948385,0.0061131796651273315
45.0,0.03093525307017987,0.0322872818852548,0.7250112609212145,0.005900637208437556
46.0,0.030572126637965966,0.0320442496136766,0.7240712609827151,0.00557972331286568
47.0,0.02984007436542001,0.03181317663166002,0.723629088870836,0.005369302376895632
48.0,0.02953434515962903,0.03161047644261848,0.7226683144733781,0.0051246989754008
49.0,0.02907941849978401,0.03142812046361067,0.7215629393891502,0.004932107183614288
50.0,0.02850221095873656,0.0312572040526865,0.720489875819512,0.004723902589125431
51.0,0.027957736548788123,0.031107031913020774,0.7193719047545377,0.004524468536207767
52.0,0.02766374436470772,0.0309552348244838,0.7183793901605021,0.004347221386167411
53.0,0.027207151717539263,0.03083687195324513,0.7168191478623559,0.004179113640823682
54.0,0.02665570075912298,0.030724165657524574,0.7153437730172459,0.004020201813821522
55.0,0.026175259795975975,0.030628379742075124,0.7136638316176881,0.003842939401839399
56.0,0.026113757125845165,0.03053167287806108,0.7119237342239123,0.003689498343850202
57.0,0.025261354772196744,0.030469970820781157,0.7097695428892923,0.003564278944494304
58.0,0.024880044736185714,0.030389965368602955,0.7081742107623535,0.0034038715114523776
59.0,0.02457997280046553,0.030318846677617365,0.7064328132478747,0.0032723557378897387
60.0,0.02414904285056224,0.03028296499828955,0.7040392655556186,0.0031409448213222608
61.0,0.023663957728779383,0.030245112913206088,0.7018303000933995,0.003021955113482923
62.0,0.023302198689854968,0.030209087421259537,0.6993670373775357,0.0028707819851050568
63.0,0.023094531136793203,0.03018192523338642,0.6969882021788004,0.0027555755990414576
64.0,0.022610314660557,0.030165958120493136,0.6946870825363521,0.0026585405939010573
65.0,0.02215157549887509,0.03015680865556392,0.6921767902491907,0.0025491222953016985
66.0,0.021980265058792036,0.03015335888920918,0.689394657128683,0.002416139799085571
67.0,0.021534120004101636,0.030163008932783304,0.6866592640630749,0.0023379284151258998
68.0,0.021053606771884302,0.03016979838437003,0.6841370342460943,0.0022430600802689155
69.0,0.0206990822236011,0.030189916773221904,0.6812465126885735,0.002140405265307207
70.0,0.02048338086208518,0.03020482710291411,0.6786151157044196,0.002028674521201851
71.0,0.020212896098338682,0.030235369748876046,0.675688313441853,0.0019487206229445012
72.0,0.01968739358786911,0.03026668882021188,0.6732540003774802,0.0018562306545259885
73.0,0.019343213897124838,0.030303553229014322,0.6704647634192837,0.001768480517737764
74.0,0.019209882553713586,0.03034137094241158,0.6678193391198285,0.0016561595445317042
75.0,0.019129496881683028,0.03038581370307293,0.6652054802805422,0.0015787267447544006
76.0,0.018438472101725722,0.030440012266592462,0.6625686355589452,0.0014943307498416335
77.0,0.018215030716881575,0.030484970321751036,0.6603288802432394,0.0014017895033226581
78.0,0.017918418110601447,0.030540922218189808,0.6578184360525731,0.0013086264351206188
79.0,0.017775474369249263,0.030597996057451126,0.6553842194722055,0.0012268939285216098
80.0,0.017475782225266873,0.030654606694782743,0.6533112235630204,0.001135375457936404
81.0,0.017042090661153433,0.030714407342762835,0.6512238323226268,0.001053873434799649
82.0,0.016814634078032274,0.03077638545483957,0.6488537794877234,9.581081330410718E-4
83.0,0.016682709266635506,0.030833903280941103,0.646952678098855,8.637599018274535E-4
84.0,0.016434291739584786,0.030905244951600908,0.6446107115700773,7.811140566799736E-4
85.0,0.01607618712573413,0.030963610834985986,0.6430113353482619,6.948496101669714E-4
86.0,0.015861409541718722,0.031024391331808333,0.6411768227031642,6.095344093964746E-4
87.0,0.015780161366780815,0.03108774334004131,0.6392305488776447,5.275282353046124E-4
88.0,0.015530844722964536,0.031151751591438657,0.6373360581580816,4.52196226064232E-4
89.0,0.015314319336904894,0.031216319187967818,0.6356502451432698,3.8122752260326783E-4
90.0,0.015167897068070427,0.03127325037525081,0.6338862776933165,3.1967691671906987E-4
91.0,0.015011805671454274,0.03133346320760381,0.6319953856917084,2.680856381531824E-4
92.0,0.014790965866676055,0.03139302801131455,0.6303817962053851,2.3941205151567987E-4
93.0,0.014633993353229744,0.03145034853211997,0.6286083815787712,2.3285249633293075E-4
94.0,0.014561851881945797,0.031505275787790374,0.6269111868437728,2.403223827834263E-4
95.0,0.014259916072243231,0.03156410049212059,0.624913140787947,2.652012299296857E-4
96.0,0.014101852524201425,0.031614839083802575,0.6230824198603123,2.947858070664151E-4
97.0,0.01398826001655338,0.03166836239228009,0.621280105290229,3.2850416991335327E-4
98.0,0.013752080590597605,0.03171389578770663,0.6193825780890343,3.592698503219319E-4
99.0,0.013538347997261417,0.03176988149379478,0.6170732744058501,3.7740088069795023E-4
100.0,0.013559799824959253,0.03181084938327868,0.6152892503697975,4.004168647965608E-4
101.0,0.013348936379320294,0.03185044904132995,0.6132354390703071,4.1358061179353584E-4
102.0,0.013077053153607032,0.031895503623266874,0.6109593900510576,4.228595872242126E-4
103.0,0.013011873391907037,0.03192723662190775,0.6089543746488634,4.3165407156090516E-4
104.0,0.012977873751754326,0.031961096560753036,0.6067743115785484,4.1406256195645927E-4
105.0,0.01272468709039974,0.031998182284133175,0.6041776752722725,4.1557335260102973E-4
106.0,0.01259507742128009,0.03202288482092508,0.6019652379350215,3.962989044457124E-4
107.0,0.012475477110231246,0.03204288645553409,0.5996766577748871,3.8077822361976584E-4
108.0,0.012358925021658786,0.03206288582791548,0.5971753310249286,3.583748954414354E-4
109.0,0.012239960763666067,0.03207891592334902,0.5947302270261291,3.3824011657576175E-4
110.0,0.012144724075350307,0.03208525925709633,0.5923203688842051,3.0953274644548E-4
111.0,0.011899790554483298,0.03209583899455109,0.5895387837150716,2.810155338751274E-4
112.0,0.011854692706528466,0.03209069290817969,0.5869743837756493,2.5472802430035255E-4
113.0,0.011779163195542128,0.03208915871897986,0.5843283475006261,2.251315003841204E-4
114.0,0.011557873827303177,0.03207822619869502,0.5816181951824062,1.9870625950608173E-4
115.0,0.011452836243663946,0.03206565007118419,0.5788904473681321,1.7409199502202923E-4
116.0,0.011337230214758924,0.03204219661207094,0.576287921056925,1.5109416410379688E-4
117.0,0.011172388746565853,0.03201747875755172,0.573461265806998,1.2791165822031967E-4
118.0,0.011113561587152581,0.03198456174731048,0.570774890734056,1.0629943430227117E-4
119.0,0.010902912084439515,0.03195045056440947,0.5679899627186489,9.134771903841338E-5
120.0,0.010740028702948615,0.03191170558152277,0.5652681153329245,7.677636039900552E-5
121.0,0.010754833015075776,0.03186757827596817,0.5624697333057888,6.162028635508824E-5
122.0,0.010612183798691336,0.031820177762596144,0.5596367849831481,5.13425889247361E-5
123.0,0.010397125372146071,0.03176719170112744,0.5569091119022739,4.316724952100386E-5
124.0,0.010287400504554494,0.03171042830227629,0.5540821698457554,3.7469317657623936E-5
125.0,0.010176958823329219,0.03164700667680689,0.5513890777003954,3.480548216251076E-5
126.0,0.010107651279685539,0.031583961860399044,0.5485956264809125,3.0175498278596364E-5
127.0,0.009982274202081845,0.031516679985499195,0.5459204096984618,2.860788415015998E-5
128.0,0.009753300729142895,0.03144737663290977,0.5431636477331593,2.5488764269520802E-5
129.0,0.009723469394007872,0.03136713763688864,0.5406481082249271,2.5714157744311037E-5
130.0,0.009565277489895758,0.0312948600328052,0.53782600430256,2.390712727897592E-5
131.0,0.0094823568620103,0.031212518747749485,0.5353893185300118,2.4463548998815937E-5
132.0,0.0094105435190123,0.0311295348154555,0.5328248001138699,2.360943365395094E-5
133.0,0.009248807352490042,0.031045718130494702,0.530275662756283,2.5077962943709614E-5
134.0,0.009046001243620082,0.03096146023414468,0.5276506125920771,2.3641952156210077E-5
135.0,0.009024124172044207,0.030868510912114004,0.5253997432558418,2.467401230128347E-5
136.0,0.008947160872187243,0.030782334999252987,0.5228463781990935,2.256370179477459E-5
137.0,0.008752265924710465,0.030686113438310212,0.5207047564638039,2.3810390115562905E-5
138.0,0.008592954988178485,0.030594534017017914,0.518257815297718,2.0753428741218888E-5
139.0,0.008641726192715624,0.030498209034469356,0.5161782234613612,2.1947190755358858E-5
140.0,0.008513588099689997,0.030405295466281932,0.5138779317321293,1.970944625968397E-5
141.0,0.008267497021296187,0.030307912713312596,0.5117380611710574,1.7456597740758488E-5
142.0,0.008252455017527853,0.030211963485360552,0.5096098824245014,1.7349729225447858E-5
143.0,0.008204528772695795,0.030114580895690225,0.5074827648828611,1.581759919993048E-5
144.0,0.008051072584748227,0.030011537933230387,0.5055673606237635,1.478642144786104E-5
145.0,0.007991451708437049,0.029915507121852574,0.5034390084900937,1.442183752240138E-5
146.0,0.007859564083224222,0.02981562307238084,0.5015111697337731,1.236419837152973E-5
147.0,0.007729304503488908,0.029714570392231347,0.4995982929793383,1.2205044482617835E-5
148.0,0.00770282378470361,0.029610836552026953,0.49775974104555126,1.2650669191676826E-5
149.0,0.007604205378241588,0.029513567244640784,0.4957620615248896,1.1825785792507668E-5
150.0,0.0074921274363465955,0.02940916888815492,0.4940919580540898,1.1956618126391845E-5
151.0,0.007414410205531981,0.02930280065811103,0.49238832260582005,1.2716497520919599E-5
152.0,0.007338483197510307,0.029203856219865595,0.4905097600613628,1.3210424997970961E-5
153.0,0.007267281821040845,0.029098088493448103,0.48884411649197324,1.3164835162795566E-5
154.0,0.007134019761074138,0.02899055090747558,0.4872940997838735,1.4169729683832306E-5
155.0,0.007110670570382814,0.02888526693480402,0.4856445356208864,1.4747619381923835E-5
156.0,0.0069935529097824665,0.028782640824979833,0.48395547655794047,1.5162006365267813E-5
157.0,0.006885840651105502,0.028673506000620533,0.4824511400127637,1.5800139012426974E-5
158.0,0.006860021835371554,0.028569546116416943,0.4807762497955665,1.6264307097136558E-5
159.0,0.006805302699260074,0.02846189101454718,0.47918506005185996,1.6542825784734753E-5
160.0,0.0066368198698638975,0.028354887227494584,0.47758973239519315,1.751544949495175E-5
161.0,0.006531075172041885,0.02824906886834458,0.47604995235095315,1.8356859553688834E-5
162.0,0.006519628050203583,0.028139476883572732,0.47462298707734446,1.825437570218871E-5
163.0,0.006514455271779268,0.028032460811435775,0.4731442061926707,1.9252309962568743E-5
164.0,0.006398804848965593,0.02792548641673573,0.47156981353153066,1.9689937947296346E-5
165.0,0.0062866977380218745,0.027814781666023657,0.4701491945111211,2.0352668434584133E-5
166.0,0.006219040607231678,0.02771321614342096,0.4685986677051445,2.097041695704611E-5
167.0,0.00618956355597946,0.027605329555630304,0.4671233355603847,2.139077522665819E-5
168.0,0.0060696436270455175,0.027499574964657145,0.465639047703239,2.1994636771375815E-5
169.0,0.006030094177325158,0.027396227146049123,0.46405972520824634,2.2874756432381384E-5
170.0,0.00598959211546377,0.02728921153275043,0.46273105944654586,2.2693025990716023E-5
171.0,0.005888913016583385,0.02718402313296492,0.4612427350560307,2.341278864471192E-5
172.0,0.005791678081554114,0.027084154004034664,0.4597283068827803,2.4174818760027787E-5
173.0,0.00578634288282606,0.02698134540463848,0.45826286338203026,2.419694111002239E-5
174.0,0.005742776147659849,0.026881090306828444,0.4567557158689347,2.5302361152015773E-5
175.0,0.005675794779722192,0.026781798075804532,0.4552790665411836,2.5031515223888704E-5
176.0,0.005585980162330763,0.026679857696639407,0.45385329640620004,2.5461576398206256E-5
177.0,0.005532440649129151,0.02658269643049145,0.4524281719751914,2.5834197402183138E-5
178.0,0.00549811556903332,0.02648601646297219,0.45090566870668836,2.6523117395850555E-5
179.0,0.005480312565928055,0.026388833657214925,0.44941143678009626,2.6299748713434255E-5
180.0,0.005372465477027933,0.026290959744378534,0.44798615981506085,2.7248940080316107E-5
181.0,0.005279902469512338,0.02619561365276059,0.4464660915115566,2.7191149185078822E-5
182.0,0.005222747611463021,0.026098420954562534,0.44503625604644487,2.732209410680372E-5
183.0,0.005196061881477013,0.026004090393596052,0.4434780896194315,2.7672404715225656E-5
184.0,0.005192390969920432,0.025907412848735625,0.4420521158880991,2.7781060258945027E-5
185.0,0.005074509119174942,0.025811033962089867,0.4405857549519651,2.83587507537834E-5
186.0,0.005014175383986594,0.02571539468855181,0.4391206514961558,2.801577313248046E-5
187.0,0.0049743308778754545,0.025618548453023512,0.4377011910666245,2.8378106774670155E-5
188.0,0.00495728996609567,0.02552251821274344,0.4362243589121833,2.8384182497966058E-5
189.0,0.004870837286783739,0.025425798521921804,0.4347717750713237,2.873266660472659E-5
190.0,0.004812853564830614,0.025329115891675524,0.43331916341244814,2.8314663028843543E-5
191.0,0.004798932857792525,0.025231690992703143,0.4319177748603881,2.8372014400366423E-5
192.0,0.004763499272176725,0.025133213658127276,0.43052162471020905,2.912959949835755E-5
193.0,0.004687501605702651,0.025035691320709676,0.4291053536795584,2.8862473849160907E-5
194.0,0.004601715820657631,0.024936713816396224,0.42778582538554694,2.8396545557306054E-5
195.0,0.004619177241759597,0.02484228473720061,0.4262647904477181,2.902102227826139E-5
196.0,0.00458342042646152,0.024744691032561737,0.4248521990814537,2.8531435864008912E-5
197.0,0.004535664370942427,0.024645603963841016,0.4235041977799089,2.8463505553381E-5
198.0,0.004455156623489829,0.02454789063436915,0.4221223212149377,2.8432394187311232E-5
199.0,0.004435255179618113,0.024450486154004608,0.420735003737691,2.8278068127546962E-5
200.0,0.004388475943384374,0.02435351817522481,0.41936435589389026,2.8428165185554457E-5
201.0,0.004366505508898139,0.024255018083080077,0.41803874505975147,2.8033258408775905E-5
202.0,0.004307652461741841,0.024157982501765873,0.41667865625694345,2.833298994050151E-5
203.0,0.004266217589703874,0.02406078480262705,0.41530641386355027,2.812831797395751E-5
204.0,0.004258551919799504,0.023961617620622214,0.4140111039674284,2.7699357108582563E-5
205.0,0.004198195979334198,0.023864343522500126,0.41268487043725793,2.778310203026411E-5
206.0,0.0041500856295545166,0.02376767660175225,0.41134488299804417,2.7862652781879087E-5
207.0,0.004114496489852762,0.02367026213891283,0.41005701219894836,2.742982074249007E-5
208.0,0.004113230922018509,0.02357306506902574,0.4088052527928781,2.720537330064681E-5
209.0,0.004074153286840313,0.023477218726154717,0.4074672147151964,2.7047571725067168E-5
210.0,0.0040063727253759245,0.023382069085907266,0.4061324077280808,2.745135514405467E-5
211.0,0.004020967289128115,0.023285130482034667,0.4048562279710669,2.6516867188192357E-5
212.0,0.003925615436045397,0.023191127790978146,0.40348878178850006,2.687724156378764E-5
213.0,0.0039042233620007476,0.02309540603563111,0.4022041577962931,2.6446486766089083E-5
214.0,0.0038746273227158456,0.022999571999641855,0.40091839008649416,2.6361298938195064E-5
215.0,0.003837954482273351,0.022904565323820434,0.39962968954894956,2.6234488242377727E-5
216.0,0.003824614978741539,0.02280940864025423,0.39837896107026843,2.5946041704328534E-5
217.0,0.0037681831175102685,0.02271520486531825,0.39712364830026586,2.580374327433581E-5
218.0,0.003731416832232124,0.02262154051904783,0.3958354284376101,2.612034643335256E-5
219.0,0.0036881709446233485,0.022528171061563403,0.39458764287078596,2.5701799224210156E-5
220.0,0.003691917344461554,0.022435814163747396,0.3932920645686191,2.544232677953686E-5
221.0,0.0037005445599448566,0.022341885930365027,0.39206054051488737,2.542538328864093E-5
222.0,0.0036001729640071658,0.02225413590840741,0.39069115855556075,2.5525203767077268E-5
223.0,0.003555637693814255,0.022161774007870935,0.38944760764522285,2.5161443143493412E-5
224.0,0.0035314877747448592,0.022070108327445624,0.38822633421541997,2.511005161721668E-5
225.0,0.003535917661839916,0.02198053179732386,0.38695589714594647,2.503591537546436E-5
226.0,0.003500992319959406,0.021890800911024102,0.3857127721091554,2.4894073940227424E-5
227.0,0.003455361350954893,0.021802340254291026,0.3844312114281213,2.478688592333815E-5
228.0,0.0033994203706189286,0.021713666426996795,0.383213731597043,2.484575812671945E-5
229.0,0.003396108611693998,0.021625942868363664,0.3819443511359543,2.4782685174650602E-5
230.0,0.0033795188988350313,0.02153983809631151,0.38067522728707265,2.4697226110484303E-5
231.0,0.0033587654672690777,0.021451960439334613,0.37948802672686294,2.4715897025618285E-5
232.0,0.003280584849425525,0.02136761201845136,0.3781966122204303,2.503474630721867E-5
233.0,0.003269732643669862,0.021283190017364225,0.3769096986809767,2.464807635719046E-5
234.0,0.0032650899853590423,0.021198036548377836,0.3756930835481808,2.4817190017295955E-5
235.0,0.0032515697965547373,0.021113815515167507,0.37444235374401075,2.4466723625620917E-5
236.0,0.003196749525100768,0.02103036766254252,0.37323683491142345,2.5015660497053996E-5
237.0,0.0031621691104943544,0.020948189509866454,0.37197613631262755,2.4834292506573812E-5
238.0,0.003129116423101325,0.02086640774710796,0.37075895962318794,2.510095517211964E-5
239.0,0.003164135059336006,0.020783007500711638,0.3695934289575672,2.48703253735312E-5
240.0,0.003121407680121303,0.020706047629056604,0.36828124481046065,2.5387421784440703E-5
241.0,0.0030891227619221574,0.020625294624801487,0.3670455218278349,2.5303353846151024E-5
242.0,0.003064997762040894,0.02054572620688439,0.36581889229607756,2.535689162601958E-5
243.0,0.00303547864580288,0.020465979076579377,0.3646433095429323,2.5545101984215124E-5
244.0,0.0030188355213915615,0.020388245965675674,0.36340451737312657,2.5907291470956296E-5
245.0,0.002991101006843118,0.020311116967773345,0.36218429317345163,2.5955437909493228E-5
246.0,0.002960645152344097,0.02023426810907876,0.3609462436633065,2.590634958466313E-5
247.0,0.002955376739339852,0.020157399158033728,0.35975443306877425,2.6161069411612267E-5
248.0,0.002938364878276313,0.020082273790531152,0.35853433103687216,2.640246858905407E-5
249.0,0.00292274997401645,0.020006173649792087,0.357340087139434,2.6411962366017275E-5
250.0,0.00288318271071474,0.019932152611096227,0.35612286813423444,2.6931303708570544E-5
251.0,0.002867823043865457,0.019857508253171546,0.35493730701952086,2.697107545631704E-5
252.0,0.0028513584452264993,0.01978362416635677,0.35374848111005164,2.7085129646350048E-5
253.0,0.002860181545776111,0.019711362199358696,0.352550201916172,2.7512380198450166E-5
254.0,0.002829430830112534,0.019637870696212843,0.3513810041294627,2.7562341008814246E-5
255.0,0.002787325610197477,0.01956617982723998,0.3502098030299095,2.7894089423530773E-5
256.0,0.002773475480242465,0.01949472965743972,0.3490183540805881,2.78046562169769E-5
257.0,0.0027535844428282943,0.019424318630482024,0.34784301039408827,2.8612544931124387E-5
258.0,0.0027464523013828977,0.01935375229767697,0.34666983524139205,2.7990998585494633E-5
259.0,0.0027616097926875375,0.019283655801675324,0.3455023189334233,2.824181857409708E-5
260.0,0.002724962945984017,0.01921408516254036,0.3443543720942042,2.8442120590651285E-5
261.0,0.0026796690715418995,0.019146158104197765,0.343136947665651,2.8988039192983014E-5
262.0,0.0026525800306760475,0.019077071382013054,0.3420018987618085,2.891479834098069E-5
263.0,0.002655279463157718,0.019008642734012073,0.34087960948679896,2.9020408468292623E-5
264.0,0.002666552005183694,0.018940722592483875,0.33974902721763806,2.9210185602530927E-5
265.0,0.0026641572083542266,0.018872217491860754,0.3386608858389216,2.911591425305279E-5
266.0,0.0025830642951920856,0.018806946821502555,0.3374609804923835,2.9635078348456497E-5
267.0,0.0025476079861953605,0.018739701377767454,0.33636216718454454,2.9551702601334845E-5
268.0,0.002570059134443609,0.018673505168242444,0.3352579796371486,2.9428169814869804E-5
269.0,0.0025744170211954914,0.018608992150842125,0.3340854878481667,2.9867714620887365E-5
270.0,0.002583628246701749,0.01854264797361727,0.33299837068183724,2.9753100370357338E-5
271.0,0.0025538546568521347,0.018477451156885257,0.3319017993260625,2.9888661043311455E-5
272.0,0.0024894742223804645,0.018412438071200174,0.33080034381784473,2.972356516689688E-5
273.0,0.002443080154863931,0.018347918181178192,0.32970007564729137,2.988924369918147E-5
274.0,0.0024599555513801184,0.018284090056943342,0.3286150732043898,2.9740674351733644E-5
275.0,0.002470610299207466,0.018220329772288876,0.3275564735495891,2.988592437731645E-5
276.0,0.0024726281272497313,0.01815608981976325,0.32649805129231135,2.974274240174546E-5
277.0,0.002445868433895232,0.01809305253718897,0.32543030808282536,2.9904618634823663E-5
278.0,0.002426481428956423,0.018029997313055733,0.3243818444268313,2.94177561175912E-5
279.0,0.0023619945421047696,0.01796861454266331,0.3232246094608074,3.0230347108866434E-5
280.0,0.0023711487522313055,0.01790547675052707,0.32218846564694426,2.9760736078440553E-5
281.0,0.002390908140263032,0.017842420605247166,0.32118450490655653,2.9435498157689855E-5
282.0,0.0023729204974983656,0.017781063994461124,0.32013180819526815,2.9532224705087316E-5
283.0,0.002354892626925834,0.017719273995219827,0.31909516741050487,2.9489511176575676E-5
284.0,0.0023349865573132917,0.017656844846328863,0.31808569503116235,2.9432378779770738E-5
285.0,0.0023052689088338594,0.017595517528687814,0.31705928108405235,2.925623248911522E-5
286.0,0.002293246703640936,0.017534762340279352,0.31603504130496246,2.9255297062060484E-5
287.0,0.002305025452678645,0.017473778224767093,0.31502965641660596,2.8994385818723955E-5
288.0,0.0022679119043201683,0.017412458115672047,0.3140363149758243,2.9292643672829054E-5
289.0,0.002262047357237583,0.017352642622760865,0.3129985016909206,2.8827098830001576E-5
290.0,0.002259401000395943,0.01729261617801854,0.31202552346558254,2.8742474210796594E-5
291.0,0.0022402470282534763,0.017231515641768783,0.3110079382460136,2.8735930843898762E-5
292.0,0.0022147572720787627,0.017170995063398965,0.31006299493620937,2.8651533425284488E-5
293.0,0.002214879746872225,0.017111809867007576,0.3090650203038874,2.8278659493058565E-5
294.0,0.0021847933322141377,0.017051364406783127,0.30810872522572924,2.8202901238982293E-5
295.0,0.0021629107525754096,0.01699184452726039,0.3071385222810182,2.8162862322288837E-5
296.0,0.0021700013072089514,0.016932579465775175,0.3061561413560145,2.7900819141387164E-5
297.0,0.0021802255933650464,0.016873239054941824,0.3052054364320051,2.789308999706919E-5
298.0,0.002148288047058982,0.016812505938273138,0.3043239454944341,2.7831351510456103E-5
299.0,0.002130888280499542,0.016754765940193126,0.30334537207496937,2.7542981324340495E-5
300.0,0.0021082493342647274,0.016695515746182395,0.30239924705528104,2.756247816508593E-5
301.0,0.0020838217251209004,0.01663706945881802,0.30145222929504034,2.7463493089265665E-5
302.0,0.0020913324116390727,0.016577135153092937,0.3005582156382349,2.7186193544951008E-5
303.0,0.002108340782042988,0.016518594724379682,0.2996625491579294,2.7130984226473775E-5
304.0,0.0020995073043215814,0.016460435435881878,0.2987341733165856,2.6909616383937014E-5
305.0,0.0020582740055478115,0.01640220485157347,0.29783325082986695,2.687495437854038E-5
306.0,0.0020383858264453516,0.016343582100536512,0.29694223035316863,2.669586063514096E-5
307.0,0.0020090486922749,0.016285865624425196,0.29602515717684724,2.6512628561844554E-5
308.0,0.0019960124194373795,0.01622645308586346,0.2951765528539455,2.6550500557456295E-5
309.0,0.0020160907611536643,0.01616938282596332,0.29426642916702056,2.6346266189253008E-5
310.0,0.0020456802522051233,0.01611115626402452,0.2934057141584466,2.6149425466686537E-5
311.0,0.0020355871412397392,0.016053908068277833,0.29253116251491157,2.611304238317515E-5
312.0,0.0019710685914317693,0.015995844370371454,0.291629929366352,2.6131822754782673E-5
313.0,0.0019390528848559309,0.015938588706086134,0.2907624037015734,2.6011148865138277E-5
314.0,0.0019258083604094774,0.015880314497261183,0.2899303420398831,2.5769115741962967E-5
315.0,0.0019427764741436527,0.015824107807374768,0.28908642245515265,2.5780735614773685E-5
316.0,0.0019479810551186782,0.01576581674480214,0.28824316457073623,2.5817494001258628E-5
317.0,0.0019622149825283867,0.015708790605298045,0.28740555923514405,2.544939033628284E-5
318.0,0.00192982798095251,0.01565151399935431,0.28656880366442067,2.5462403058112285E-5
319.0,0.0019341318111141753,0.01559457718809473,0.2857456213084603,2.5482765985935956E-5
320.0,0.001857618573501894,0.015537488785867233,0.28491414203143517,2.5401503976235506E-5
321.0,0.0018471278261914658,0.015479746406048664,0.2841285456114839,2.50629748344198E-5
322.0,0.0018473980663163852,0.015424200327810401,0.28329277407339915,2.527271794722799E-5
323.0,0.0018837837733515033,0.01536750062019975,0.28247439022740195,2.4996567525170135E-5
324.0,0.0019058905200774517,0.015311478044176296,0.28168194466773444,2.5045918230357596E-5
325.0,0.001864883868640044,0.015254127711786658,0.2808714947304041,2.5217793481131602E-5
326.0,0.0018249980971886519,0.015198410535448428,0.2800658620247596,2.4857063531878715E-5
327.0,0.001804888382143037,0.01514296185266233,0.27928335588682485,2.48284258188408E-5
328.0,0.0017811241355583315,0.015084755631688951,0.27852777614984525,2.4873570622499105E-5
329.0,0.0017860761357503937,0.015029081392906875,0.277760319393812,2.481881348348188E-5
330.0,0.0017947473982798537,0.014973458750605835,0.27696991535636784,2.462080499540967E-5
