"Line Probe: Centroid[Z] (m)","Line Probe: Velocity: Magnitude (m/s)"
0.2744111386675397,0.047797137511750944
0.2744111386675397,0.047797137511750944
0.2747251512278765,0.18759129267878472
0.2747251512278765,0.18759129267878472
0.2747251512278765,0.18759129267878472
0.2747251512278765,0.18759129267878472
0.27519607416414804,0.3218886362472401
0.27519607416414804,0.3218886362472401
0.27519607416414804,0.3218886362472401
0.27519607416414804,0.3218886362472401
0.27519607416414804,0.3218886362472401
0.27519607416414804,0.3218886362472401
0.2759022356370877,0.4046057795472124
0.2759022356370877,0.4046057795472124
0.2759022356370877,0.4046057795472124
0.2759022356370877,0.4046057795472124
0.2759022356370877,0.4046057795472124
0.2759022356370877,0.4046057795472124
0.2759022356370877,0.4046057795472124
0.2759022356370877,0.4046057795472124
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27696095082876276,0.46758484519320814
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.27945650285880014,0.53719986342256
0.2854824674832029,0.6427228921527083
