"Time","Volume Integral 1 Monitor: Volume Integral 1 Monitor (m^3)"
50.39999999999854,3.456488140568945E-5
50.429999999998536,3.457040885262028E-5
50.45999999999853,3.457591996679008E-5
50.489999999998524,3.4581414354050135E-5
50.51999999999852,3.45868922984674E-5
50.55999999999851,3.459548894310698E-5
50.589999999998504,3.460092565612407E-5
50.6199999999985,3.460737526922169E-5
50.64999999999849,3.461305077935833E-5
50.679999999998486,3.461843113674284E-5
50.70999999999848,3.462379117661465E-5
50.739999999998474,3.462913300835876E-5
50.76999999999847,3.463445674998453E-5
50.79999999999846,3.463976266437051E-5
50.839999999998454,3.4646809390844136E-5
50.86999999999845,3.4652073054203427E-5
50.89999999999844,3.465731823800575E-5
50.92999999999844,3.466376593832212E-5
50.95999999999843,3.466903077382275E-5
50.989999999998425,3.4675184539009036E-5
51.01999999999842,3.468061100591496E-5
51.04999999999841,3.468674948635015E-5
51.07999999999841,3.469214342507443E-5
51.1199999999984,3.469992977601982E-5
51.14999999999839,3.470527485118805E-5
51.17999999999839,3.4710336769577196E-5
51.20999999999838,3.4715375883178535E-5
51.239999999998375,3.472039671752208E-5
51.26999999999837,3.472657048494703E-5
51.29999999999836,3.473161179555476E-5
51.32999999999836,3.473773814045753E-5
51.35999999999835,3.4742740997556724E-5
51.389999999998345,3.474861370855048E-5
51.42999999999834,3.475541405643332E-5
51.45999999999833,3.4761436980682604E-5
51.489999999998325,3.476635885413922E-5
51.51999999999832,3.4771206673301977E-5
51.54999999999831,3.477715946764778E-5
51.57999999999831,3.478202890933797E-5
51.6099999999983,3.478798342503381E-5
51.639999999998295,3.479277602356626E-5
51.66999999999829,3.479868492265205E-5
51.70999999999828,3.4805023875134294E-5
51.739999999998275,3.481083641948924E-5
51.76999999999827,3.4815604773722486E-5
51.79999999999826,3.4820302339645604E-5
51.82999999999826,3.482610005258559E-5
51.85999999999825,3.483078396652407E-5
51.889999999998246,3.4836543750620515E-5
51.91999999999824,3.484206269558252E-5
51.949999999998234,3.484693666185634E-5
51.97999999999823,3.4852411334704766E-5
52.01999999999822,3.485879616240838E-5
52.049999999998214,3.4864417723215336E-5
52.07999999999821,3.4869057263852E-5
52.1099999999982,3.487469196299542E-5
52.139999999998196,3.487927153924158E-5
52.16999999999819,3.4884875369095244E-5
52.199999999998184,3.4890252618466455E-5
52.22999999999818,3.4895028346842564E-5
52.25999999999817,3.4899567220793913E-5
52.299999999998164,3.49066378776487E-5
52.32999999999816,3.491116347417332E-5
52.35999999999815,3.491668943741333E-5
52.389999999998146,3.492121611826651E-5
52.41999999999814,3.49266794659924E-5
52.449999999998134,3.493123886580448E-5
52.47999999999813,3.493668734828537E-5
52.50999999999812,3.494124181690914E-5
52.539999999998116,3.494667588793395E-5
52.57999999999811,3.495272707799318E-5
52.6099999999981,3.495818966255039E-5
52.639999999998096,3.4962699703799886E-5
52.66999999999809,3.496815284698475E-5
52.699999999998084,3.497266423954877E-5
52.72999999999808,3.4978110036985535E-5
52.75999999999807,3.498262474353195E-5
52.78999999999807,3.498806643222601E-5
52.81999999999806,3.499258617855346E-5
52.849999999998055,3.4998025283847694E-5
52.88999999999805,3.500494142486183E-5
52.91999999999804,3.5009513300645996E-5
52.949999999998035,3.5014913400335375E-5
52.97999999999803,3.501949467035826E-5
53.00999999999802,3.502473127459992E-5
53.03999999999802,3.502948508455573E-5
53.06999999999801,3.5034032418148966E-5
53.099999999998005,3.5039441281454114E-5
53.129999999998,3.504405087471623E-5
53.16999999999799,3.5050991636976104E-5
53.199999999997985,3.505561754025174E-5
53.22999999999798,3.506088468393939E-5
53.25999999999797,3.5065686401999926E-5
53.28999999999797,3.5070285467925904E-5
53.31999999999796,3.507577533450576E-5
53.349999999997955,3.5080402544815484E-5
53.37999999999795,3.508502104654196E-5
53.40999999999794,3.5090531221399766E-5
53.449999999997935,3.509673326819755E-5
53.47999999999793,3.5101380709403376E-5
53.50999999999792,3.510603423631691E-5
53.53999999999792,3.511069572963968E-5
53.56999999999791,3.511536586340305E-5
53.599999999997905,3.512004500951225E-5
53.6299999999979,3.5124733502265455E-5
53.65999999999789,3.51294316103408E-5
