x, y
-1.0069930069930075, -0.06666666666666676
-0.5174825174825173, -0.11292517006802727
-0.0139860139860144, -0.33333333333333337
1.0209790209790213, -0.6816326530612244
2.069930069930071, -0.5727891156462586
3.11888111888112, -0.37142857142857144
3.6223776223776234, -0.21360544217687083
5.132867132867134, -0.1836734693877552
