"Line Probe: Velocity[i] (m/s)","Line Probe: Centroid[Y] (m)"
-0.017595116517555232,0.5447761194029851
-0.022591463564195023,0.5398009950248757
-0.027577359397475975,0.5348258706467661
-0.032552939060674704,0.5298507462686567
-0.03751905958578419,0.5248756218905473
-0.042476116180044196,0.5199004975124378
-0.04742445624817284,0.5149253731343284
-0.05236439822102543,0.5099502487562189
-0.05729623065928039,0.5049751243781094
-0.06222021036292154,0.5
-0.06713656082542584,0.49502487562189057
-0.07204547102432761,0.49004975124378114
-0.07694709463791741,0.4850746268656716
-0.08184154980494655,0.48009950248756217
-0.08672891955946396,0.47512437810945274
-0.09160925309302502,0.4701492537313433
-0.09648256801679266,0.4651741293532339
-0.10134885381700492,0.46019900497512434
-0.1062080767222649,0.4552238805970149
-0.11106018622934027,0.4502487562189055
-0.11590512352457413,0.44527363184079605
-0.1207428319810741,0.4402985074626866
-0.12557327001034865,0.4353233830845771
-0.13039642651102698,0.43034825870646765
-0.13521233913726152,0.4253731343283582
-0.14002111557076063,0.4203980099502488
-0.14482295793397715,0.41542288557213936
-0.14961819041705782,0.4104477611940298
-0.15440729010461746,0.4054726368159204
-0.15919092088439293,0.40049751243781095
-0.16396997019547901,0.3955223880597015
-0.16874558831927852,0.3905472636815921
-0.17351922874888304,0.38557213930348255
-0.17829268119651626,0.3805970149253731
-0.18306813594242222,0.3756218905472637
-0.18784821043911082,0.37064676616915426
-0.19263599213204274,0.36567164179104483
-0.19743507483190198,0.3606965174129353
-0.20224958805280652,0.35572139303482586
-0.20708421694730525,0.35074626865671643
-0.21194420996369046,0.345771144278607
-0.21683537107184836,0.34079601990049757
-0.22176403306276934,0.33582089552238803
-0.22673700807797034,0.3308457711442786
-0.23176151119056632,0.32587064676616917
-0.23684505545158033,0.32089552238805963
-0.24199531157071355,0.3159203980099502
-0.24721992997244566,0.31094527363184077
-0.25252632255389135,0.30597014925373134
-0.2579214021600383,0.3009950248756219
-0.26341127780971707,0.29601990049751237
-0.2690009058910983,0.29104477611940294
-0.27469369953987954,0.2860696517412935
-0.28049109867818,0.2810945273631841
-0.28639210607853427,0.27611940298507465
-0.292392797862378,0.2711442786069651
-0.29848581759270615,0.2661691542288557
-0.30465986724598854,0.26119402985074625
-0.3108992114960251,0.2562189054726368
-0.31718321569001984,0.2512437810945274
-0.3234858877408821,0.24626865671641784
-0.32977559034815385,0.24129353233830841
-0.336014877785009,0.23631840796019898
-0.34216050108843293,0.23134328358208955
-0.34816354833404684,0.22636815920398012
-0.35396975350737625,0.22139303482587058
-0.3595199767647606,0.21641791044776115
-0.3647509159379858,0.21144278606965172
-0.3695960057422557,0.2064676616915423
-0.3739865247787747,0.20149253731343286
-0.37785294631464894,0.19651741293532332
-0.3811265729915874,0.1915422885572139
-0.38374161103394133,0.18656716417910446
-0.38563795313870725,0.18159203980099503
-0.38676495577413406,0.1766169154228856
-0.3870567039078483,0.17164179104477606
-0.386487024160208,0.16666666666666663
-0.38503050874314626,0.1616915422885572
-0.3826511851822165,0.15671641791044777
-0.37932994850946694,0.15174129353233834
-0.375062720578684,0.1467661691542288
-0.36985864922492456,0.14179104477611937
-0.36373920961592116,0.13681592039800994
-0.35673733882637815,0.1318407960199005
-0.34889656100162153,0.12686567164179108
-0.3402699160582999,0.12189054726368154
-0.3309186168004507,0.1169154228855721
-0.3209104082225784,0.11194029850746268
-0.3103176236281895,0.10696517412935325
-0.29921494398967696,0.10199004975124382
-0.287676869135112,0.09701492537313428
-0.27577493821477844,0.09203980099502485
-0.2635747617374284,0.08706467661691542
-0.25113296750750136,0.08208955223880599
-0.2384942295008152,0.07711442786069655
-0.2256885843505626,0.07213930348258701
-0.21272929379423103,0.06716417910447758
-0.1996115218271219,0.062189054726368154
-0.18631202601724822,0.057213930348258724
-0.17279012979664865,0.052238805970149294
-0.1589898442956932,0.04726368159203975
-0.14484336436556927,0.04228855721393032
-0.13027342977222642,0.03731343283582089
-0.11520200358729907,0.03233830845771146
-0.09954987164860463,0.027363184079602032
-0.0832429842830454,0.02238805970149249
-0.06621448487564237,0.01741293532338306
-0.04840486067601786,0.01243781094527363
-0.029760265133746952,0.007462686567164201
-0.010232386514782735,0.002487562189054766
0.9630452798014244,0.9975124378109452
0.8868098196662392,0.9925373134328357
0.8115015933022701,0.9875621890547264
0.7401299343894475,0.982587064676617
0.6750305791847584,0.9776119402985075
0.6176882872540171,0.972636815920398
0.5687579026374798,0.9676616915422884
0.5281930342737589,0.9626865671641791
0.49542813970674526,0.9577114427860698
0.46956587431465724,0.9527363184079602
0.44954344233317595,0.9477611940298507
0.4342638647885798,0.9427860696517412
0.4226886076853637,0.9378109452736318
0.41389414791919904,0.9328358208955225
0.40710004451761805,0.927860696517413
0.4016743268560033,0.9228855721393034
0.3971238751005463,0.9179104477611939
0.3930779380244197,0.9129353233830846
0.3892693379870459,0.9079601990049753
0.3855123197990492,0.9029850746268657
0.3816833322484873,0.8980099502487562
0.3777020033855824,0.8930348258706466
0.3735215148949552,0.8880597014925373
0.3691183671061109,0.883084577114428
0.36448491149003714,0.8781094527363185
0.3596239462545257,0.8731343283582089
0.3545449226735788,0.8681592039800994
0.34926136200696384,0.8631840796019901
0.34378913157825686,0.8582089552238807
0.3381453116181748,0.8532338308457712
0.33234745571618013,0.8482587064676617
0.3264131067120956,0.8432835820895521
0.3203594755914015,0.8383084577114428
0.3142032249323471,0.8333333333333335
0.30796028889119703,0.8283582089552239
0.30164580665826374,0.8233830845771144
0.2952740975647522,0.8184079601990049
0.28885849764129606,0.8134328358208955
