"Line Probe: Velocity[i] (m/s)","Line Probe: Centroid[Y] (m)"
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.04568760270387176,0.5196078431372548
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.06506122014571801,0.5
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.08431367435666545,0.48039215686274517
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.10343051746222065,0.4607843137254902
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.12240544181629291,0.4411764705882353
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.14123960300092772,0.42156862745098045
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.15995722276051888,0.4019607843137255
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.17863206453828487,0.38235294117647056
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.19742106935249062,0.36274509803921573
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.2165890605928091,0.3431372549019608
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.23651071411025362,0.32352941176470584
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2575958526670732,0.303921568627451
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.2801038971289271,0.28431372549019607
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.30384194528887454,0.2647058823529411
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.32774606087932684,0.2450980392156863
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
-0.34946603518746683,0.22549019607843135
